date,tag,trend_score
2018-04-22,gulati,61
2018-04-23,gulati,66
2018-04-24,gulati,57
2018-04-25,gulati,62
2018-04-26,gulati,70
2018-04-27,gulati,68
2018-04-28,gulati,69
2018-04-29,gulati,73
2018-04-30,gulati,70
2018-05-01,gulati,74
2018-05-02,gulati,62
2018-05-03,gulati,68
2018-05-04,gulati,71
2018-05-05,gulati,65
2018-05-06,gulati,69
2018-05-07,gulati,62
2018-05-08,gulati,69
2018-05-09,gulati,62
2018-05-10,gulati,58
2018-05-11,gulati,76
2018-05-12,gulati,62
2018-05-13,gulati,71
2018-05-14,gulati,64
2018-05-15,gulati,61
2018-05-16,gulati,72
2018-05-17,gulati,62
2018-05-18,gulati,63
2018-05-19,gulati,83
2018-05-20,gulati,74
2018-05-21,gulati,59
2018-05-22,gulati,77
2018-05-23,gulati,70
2018-05-24,gulati,70
2018-05-25,gulati,66
2018-05-26,gulati,72
2018-05-27,gulati,72
2018-05-28,gulati,68
2018-05-29,gulati,77
2018-05-30,gulati,73
2018-05-31,gulati,71
2018-06-01,gulati,66
2018-06-02,gulati,77
2018-06-03,gulati,74
2018-06-04,gulati,75
2018-06-05,gulati,74
2018-06-06,gulati,71
2018-06-07,gulati,69
2018-06-08,gulati,59
2018-06-09,gulati,90
2018-06-10,gulati,79
2018-06-11,gulati,79
2018-06-12,gulati,68
2018-06-13,gulati,84
2018-06-14,gulati,74
2017-11-14,hacks,69
2017-11-15,hacks,69
2017-11-16,hacks,70
2017-11-17,hacks,73
2017-11-18,hacks,83
2017-11-19,hacks,83
2017-11-20,hacks,69
2017-11-21,hacks,68
2017-11-22,hacks,73
2017-11-23,hacks,71
2017-11-24,hacks,72
2017-11-25,hacks,83
2017-11-26,hacks,85
2017-11-27,hacks,70
2017-11-28,hacks,68
2017-11-29,hacks,66
2017-11-30,hacks,69
2017-12-01,hacks,70
2017-12-02,hacks,84
2017-12-03,hacks,85
2017-12-04,hacks,68
2017-12-05,hacks,67
2017-12-06,hacks,67
2017-12-07,hacks,69
2017-12-08,hacks,75
2017-12-09,hacks,86
2017-12-10,hacks,82
2017-12-11,hacks,68
2017-12-12,hacks,70
2017-12-13,hacks,69
2017-12-14,hacks,68
2017-12-15,hacks,70
2017-12-16,hacks,81
2017-12-17,hacks,100
2017-12-18,hacks,70
2017-12-19,hacks,75
2017-12-20,hacks,73
2017-12-21,hacks,73
2017-12-22,hacks,77
2017-12-23,hacks,84
2017-12-24,hacks,85
2017-12-25,hacks,81
2017-12-26,hacks,84
2017-12-27,hacks,86
2017-12-28,hacks,82
2017-12-29,hacks,96
2017-12-30,hacks,91
2017-12-31,hacks,90
2018-01-01,hacks,89
2018-01-02,hacks,80
2018-01-03,hacks,78
2018-01-04,hacks,80
2018-01-05,hacks,77
2018-01-06,hacks,86
2018-01-07,hacks,90
2018-01-08,hacks,71
2018-01-09,hacks,66
2018-01-10,hacks,68
2018-01-11,hacks,72
2018-01-12,hacks,80
2018-01-13,hacks,89
2018-01-14,hacks,85
2018-01-15,hacks,74
2018-01-16,hacks,75
2018-01-17,hacks,71
2018-01-18,hacks,74
2018-01-19,hacks,74
2018-01-20,hacks,86
2018-01-21,hacks,85
2018-01-22,hacks,70
2018-01-23,hacks,72
2018-01-24,hacks,74
2018-01-25,hacks,71
2018-01-26,hacks,80
2018-01-27,hacks,88
2018-01-28,hacks,87
2018-01-29,hacks,70
2018-01-30,hacks,71
2018-01-31,hacks,69
2018-02-01,hacks,70
2018-02-02,hacks,71
2018-02-03,hacks,88
2018-02-04,hacks,92
2018-02-05,hacks,73
2018-02-06,hacks,71
2018-02-07,hacks,68
2018-02-08,hacks,72
2018-02-09,hacks,71
2018-02-10,hacks,88
2018-02-11,hacks,86
2018-02-12,hacks,73
2018-02-13,hacks,68
2018-02-14,hacks,67
2018-02-15,hacks,67
2018-02-16,hacks,71
2018-02-17,hacks,86
2018-02-18,hacks,88
2018-02-19,hacks,71
2018-02-20,hacks,70
2018-02-21,hacks,69
2018-02-22,hacks,67
2018-02-23,hacks,68
2018-02-24,hacks,80
2018-02-25,hacks,81
2018-02-26,hacks,67
2018-02-27,hacks,71
2018-02-28,hacks,64
2018-03-01,hacks,69
2018-03-02,hacks,73
2018-03-03,hacks,82
2018-03-04,hacks,94
2018-03-05,hacks,65
2018-03-06,hacks,73
2018-03-07,hacks,69
2018-03-08,hacks,70
2018-03-09,hacks,70
2018-03-10,hacks,83
2018-03-11,hacks,95
2018-03-12,hacks,68
2018-03-13,hacks,66
2018-03-14,hacks,69
2018-03-15,hacks,65
2018-03-16,hacks,72
2018-03-17,hacks,81
2018-03-18,hacks,81
2018-03-19,hacks,70
2018-03-20,hacks,66
2018-03-21,hacks,70
2018-03-22,hacks,68
2018-03-23,hacks,73
2018-03-24,hacks,81
2018-03-25,hacks,82
2018-03-26,hacks,84
2018-03-27,hacks,70
2018-03-28,hacks,72
2018-03-29,hacks,74
2018-03-30,hacks,80
2018-03-31,hacks,81
2018-04-01,hacks,83
2018-04-02,hacks,81
2018-04-03,hacks,68
2018-04-04,hacks,68
2018-04-05,hacks,70
2018-04-06,hacks,70
2018-04-07,hacks,81
2018-04-08,hacks,83
2018-04-09,hacks,67
2018-04-10,hacks,67
2018-04-11,hacks,67
2018-04-12,hacks,64
2018-04-13,hacks,67
2018-04-14,hacks,79
2018-04-15,hacks,86
2018-04-16,hacks,68
2018-04-17,hacks,66
2018-04-18,hacks,66
2018-04-19,hacks,65
2018-04-20,hacks,66
2018-04-21,hacks,80
2018-04-22,hacks,80
2018-04-23,hacks,67
2018-04-24,hacks,66
2018-04-25,hacks,67
2018-04-26,hacks,65
2018-04-27,hacks,69
2018-04-28,hacks,80
2018-04-29,hacks,77
2018-04-30,hacks,80
2018-05-01,hacks,71
2018-05-02,hacks,65
2018-05-03,hacks,68
2018-05-04,hacks,69
2018-05-05,hacks,72
2018-05-06,hacks,79
2018-05-07,hacks,66
2018-05-08,hacks,67
2018-05-09,hacks,65
2018-05-10,hacks,65
2018-05-11,hacks,69
2018-05-12,hacks,75
2018-05-13,hacks,74
2018-05-14,hacks,65
2018-05-15,hacks,66
2018-05-16,hacks,64
2018-05-17,hacks,69
2018-05-18,hacks,70
2018-05-19,hacks,76
2018-05-20,hacks,81
2018-05-21,hacks,72
2018-05-22,hacks,71
2018-05-23,hacks,72
2018-05-24,hacks,70
2018-05-25,hacks,73
2018-05-26,hacks,81
2018-05-27,hacks,81
2018-05-28,hacks,75
2018-05-29,hacks,72
2018-05-30,hacks,70
2018-05-31,hacks,73
2018-06-01,hacks,72
2018-06-02,hacks,80
2018-06-03,hacks,87
2018-06-04,hacks,72
2018-06-05,hacks,70
2018-06-06,hacks,69
2018-06-07,hacks,66
2018-06-08,hacks,71
2018-06-09,hacks,79
2018-06-10,hacks,81
2018-06-11,hacks,74
2018-06-12,hacks,68
2018-06-13,hacks,69
2018-06-14,hacks,69
2017-11-14,hindi,66
2017-11-15,hindi,67
2017-11-16,hindi,68
2017-11-17,hindi,71
2017-11-18,hindi,75
2017-11-19,hindi,75
2017-11-20,hindi,64
2017-11-21,hindi,66
2017-11-22,hindi,64
2017-11-23,hindi,67
2017-11-24,hindi,64
2017-11-25,hindi,73
2017-11-26,hindi,71
2017-11-27,hindi,63
2017-11-28,hindi,68
2017-11-29,hindi,65
2017-11-30,hindi,68
2017-12-01,hindi,71
2017-12-02,hindi,74
2017-12-03,hindi,71
2017-12-04,hindi,62
2017-12-05,hindi,64
2017-12-06,hindi,69
2017-12-07,hindi,67
2017-12-08,hindi,70
2017-12-09,hindi,74
2017-12-10,hindi,74
2017-12-11,hindi,65
2017-12-12,hindi,67
2017-12-13,hindi,70
2017-12-14,hindi,69
2017-12-15,hindi,74
2017-12-16,hindi,79
2017-12-17,hindi,76
2017-12-18,hindi,74
2017-12-19,hindi,69
2017-12-20,hindi,70
2017-12-21,hindi,74
2017-12-22,hindi,75
2017-12-23,hindi,81
2017-12-24,hindi,84
2017-12-25,hindi,86
2017-12-26,hindi,79
2017-12-27,hindi,73
2017-12-28,hindi,73
2017-12-29,hindi,75
2017-12-30,hindi,86
2017-12-31,hindi,84
2018-01-01,hindi,76
2018-01-02,hindi,70
2018-01-03,hindi,70
2018-01-04,hindi,69
2018-01-05,hindi,74
2018-01-06,hindi,77
2018-01-07,hindi,76
2018-01-08,hindi,68
2018-01-09,hindi,68
2018-01-10,hindi,70
2018-01-11,hindi,71
2018-01-12,hindi,74
2018-01-13,hindi,78
2018-01-14,hindi,73
2018-01-15,hindi,68
2018-01-16,hindi,69
2018-01-17,hindi,68
2018-01-18,hindi,75
2018-01-19,hindi,72
2018-01-20,hindi,81
2018-01-21,hindi,84
2018-01-22,hindi,67
2018-01-23,hindi,71
2018-01-24,hindi,73
2018-01-25,hindi,75
2018-01-26,hindi,68
2018-01-27,hindi,78
2018-01-28,hindi,77
2018-01-29,hindi,69
2018-01-30,hindi,73
2018-01-31,hindi,76
2018-02-01,hindi,71
2018-02-02,hindi,77
2018-02-03,hindi,81
2018-02-04,hindi,74
2018-02-05,hindi,69
2018-02-06,hindi,72
2018-02-07,hindi,66
2018-02-08,hindi,75
2018-02-09,hindi,75
2018-02-10,hindi,80
2018-02-11,hindi,79
2018-02-12,hindi,71
2018-02-13,hindi,69
2018-02-14,hindi,71
2018-02-15,hindi,72
2018-02-16,hindi,74
2018-02-17,hindi,85
2018-02-18,hindi,77
2018-02-19,hindi,71
2018-02-20,hindi,68
2018-02-21,hindi,72
2018-02-22,hindi,77
2018-02-23,hindi,76
2018-02-24,hindi,86
2018-02-25,hindi,79
2018-02-26,hindi,75
2018-02-27,hindi,74
2018-02-28,hindi,70
2018-03-01,hindi,68
2018-03-02,hindi,68
2018-03-03,hindi,85
2018-03-04,hindi,85
2018-03-05,hindi,74
2018-03-06,hindi,73
2018-03-07,hindi,73
2018-03-08,hindi,77
2018-03-09,hindi,78
2018-03-10,hindi,83
2018-03-11,hindi,81
2018-03-12,hindi,72
2018-03-13,hindi,74
2018-03-14,hindi,78
2018-03-15,hindi,78
2018-03-16,hindi,79
2018-03-17,hindi,81
2018-03-18,hindi,79
2018-03-19,hindi,75
2018-03-20,hindi,76
2018-03-21,hindi,77
2018-03-22,hindi,74
2018-03-23,hindi,79
2018-03-24,hindi,89
2018-03-25,hindi,80
2018-03-26,hindi,72
2018-03-27,hindi,75
2018-03-28,hindi,77
2018-03-29,hindi,80
2018-03-30,hindi,83
2018-03-31,hindi,82
2018-04-01,hindi,82
2018-04-02,hindi,75
2018-04-03,hindi,73
2018-04-04,hindi,75
2018-04-05,hindi,79
2018-04-06,hindi,83
2018-04-07,hindi,85
2018-04-08,hindi,80
2018-04-09,hindi,73
2018-04-10,hindi,73
2018-04-11,hindi,74
2018-04-12,hindi,76
2018-04-13,hindi,76
2018-04-14,hindi,86
2018-04-15,hindi,83
2018-04-16,hindi,71
2018-04-17,hindi,76
2018-04-18,hindi,73
2018-04-19,hindi,78
2018-04-20,hindi,78
2018-04-21,hindi,84
2018-04-22,hindi,83
2018-04-23,hindi,72
2018-04-24,hindi,70
2018-04-25,hindi,77
2018-04-26,hindi,74
2018-04-27,hindi,79
2018-04-28,hindi,90
2018-04-29,hindi,88
2018-04-30,hindi,83
2018-05-01,hindi,79
2018-05-02,hindi,77
2018-05-03,hindi,78
2018-05-04,hindi,76
2018-05-05,hindi,85
2018-05-06,hindi,87
2018-05-07,hindi,78
2018-05-08,hindi,74
2018-05-09,hindi,77
2018-05-10,hindi,80
2018-05-11,hindi,80
2018-05-12,hindi,83
2018-05-13,hindi,88
2018-05-14,hindi,77
2018-05-15,hindi,86
2018-05-16,hindi,78
2018-05-17,hindi,82
2018-05-18,hindi,83
2018-05-19,hindi,95
2018-05-20,hindi,90
2018-05-21,hindi,84
2018-05-22,hindi,78
2018-05-23,hindi,81
2018-05-24,hindi,86
2018-05-25,hindi,87
2018-05-26,hindi,100
2018-05-27,hindi,93
2018-05-28,hindi,87
2018-05-29,hindi,82
2018-05-30,hindi,87
2018-05-31,hindi,90
2018-06-01,hindi,84
2018-06-02,hindi,96
2018-06-03,hindi,92
2018-06-04,hindi,78
2018-06-05,hindi,82
2018-06-06,hindi,83
2018-06-07,hindi,85
2018-06-08,hindi,83
2018-06-09,hindi,98
2018-06-10,hindi,93
2018-06-11,hindi,84
2018-06-12,hindi,85
2018-06-13,hindi,91
2018-06-14,hindi,85
2017-11-14,idrees,13
2017-11-15,idrees,15
2017-11-16,idrees,14
2017-11-17,idrees,13
2017-11-18,idrees,19
2017-11-19,idrees,14
2017-11-20,idrees,8
2017-11-21,idrees,16
2017-11-22,idrees,16
2017-11-23,idrees,14
2017-11-24,idrees,15
2017-11-25,idrees,20
2017-11-26,idrees,25
2017-11-27,idrees,14
2017-11-28,idrees,15
2017-11-29,idrees,16
2017-11-30,idrees,13
2017-12-01,idrees,11
2017-12-02,idrees,14
2017-12-03,idrees,15
2017-12-04,idrees,13
2017-12-05,idrees,11
2017-12-06,idrees,10
2017-12-07,idrees,15
2017-12-08,idrees,12
2017-12-09,idrees,12
2017-12-10,idrees,14
2017-12-11,idrees,11
2017-12-12,idrees,15
2017-12-13,idrees,13
2017-12-14,idrees,15
2017-12-15,idrees,15
2017-12-16,idrees,18
2017-12-17,idrees,20
2017-12-18,idrees,14
2017-12-19,idrees,15
2017-12-20,idrees,16
2017-12-21,idrees,13
2017-12-22,idrees,14
2017-12-23,idrees,18
2017-12-24,idrees,19
2017-12-25,idrees,17
2017-12-26,idrees,18
2017-12-27,idrees,13
2017-12-28,idrees,14
2017-12-29,idrees,15
2017-12-30,idrees,20
2017-12-31,idrees,20
2018-01-01,idrees,17
2018-01-02,idrees,16
2018-01-03,idrees,16
2018-01-04,idrees,14
2018-01-05,idrees,13
2018-01-06,idrees,14
2018-01-07,idrees,14
2018-01-08,idrees,10
2018-01-09,idrees,13
2018-01-10,idrees,12
2018-01-11,idrees,14
2018-01-12,idrees,14
2018-01-13,idrees,18
2018-01-14,idrees,22
2018-01-15,idrees,12
2018-01-16,idrees,12
2018-01-17,idrees,13
2018-01-18,idrees,16
2018-01-19,idrees,16
2018-01-20,idrees,13
2018-01-21,idrees,17
2018-01-22,idrees,11
2018-01-23,idrees,13
2018-01-24,idrees,12
2018-01-25,idrees,11
2018-01-26,idrees,19
2018-01-27,idrees,13
2018-01-28,idrees,18
2018-01-29,idrees,15
2018-01-30,idrees,15
2018-01-31,idrees,16
2018-02-01,idrees,14
2018-02-02,idrees,13
2018-02-03,idrees,14
2018-02-04,idrees,14
2018-02-05,idrees,14
2018-02-06,idrees,12
2018-02-07,idrees,11
2018-02-08,idrees,18
2018-02-09,idrees,14
2018-02-10,idrees,14
2018-02-11,idrees,17
2018-02-12,idrees,8
2018-02-13,idrees,12
2018-02-14,idrees,15
2018-02-15,idrees,14
2018-02-16,idrees,14
2018-02-17,idrees,19
2018-02-18,idrees,15
2018-02-19,idrees,11
2018-02-20,idrees,12
2018-02-21,idrees,13
2018-02-22,idrees,13
2018-02-23,idrees,12
2018-02-24,idrees,16
2018-02-25,idrees,11
2018-02-26,idrees,10
2018-02-27,idrees,13
2018-02-28,idrees,12
2018-03-01,idrees,10
2018-03-02,idrees,15
2018-03-03,idrees,15
2018-03-04,idrees,16
2018-03-05,idrees,17
2018-03-06,idrees,15
2018-03-07,idrees,15
2018-03-08,idrees,14
2018-03-09,idrees,14
2018-03-10,idrees,20
2018-03-11,idrees,15
2018-03-12,idrees,11
2018-03-13,idrees,13
2018-03-14,idrees,11
2018-03-15,idrees,15
2018-03-16,idrees,17
2018-03-17,idrees,14
2018-03-18,idrees,15
2018-03-19,idrees,13
2018-03-20,idrees,11
2018-03-21,idrees,11
2018-03-22,idrees,9
2018-03-23,idrees,12
2018-03-24,idrees,19
2018-03-25,idrees,16
2018-03-26,idrees,13
2018-03-27,idrees,17
2018-03-28,idrees,16
2018-03-29,idrees,12
2018-03-30,idrees,16
2018-03-31,idrees,19
2018-04-01,idrees,18
2018-04-02,idrees,16
2018-04-03,idrees,22
2018-04-04,idrees,11
2018-04-05,idrees,14
2018-04-06,idrees,13
2018-04-07,idrees,16
2018-04-08,idrees,13
2018-04-09,idrees,18
2018-04-10,idrees,14
2018-04-11,idrees,14
2018-04-12,idrees,100
2018-04-13,idrees,86
2018-04-14,idrees,46
2018-04-15,idrees,31
2018-04-16,idrees,22
2018-04-17,idrees,24
2018-04-18,idrees,22
2018-04-19,idrees,25
2018-04-20,idrees,26
2018-04-21,idrees,21
2018-04-22,idrees,23
2018-04-23,idrees,17
2018-04-24,idrees,17
2018-04-25,idrees,19
2018-04-26,idrees,23
2018-04-27,idrees,23
2018-04-28,idrees,20
2018-04-29,idrees,24
2018-04-30,idrees,17
2018-05-01,idrees,20
2018-05-02,idrees,17
2018-05-03,idrees,17
2018-05-04,idrees,17
2018-05-05,idrees,20
2018-05-06,idrees,38
2018-05-07,idrees,38
2018-05-08,idrees,39
2018-05-09,idrees,41
2018-05-10,idrees,39
2018-05-11,idrees,40
2018-05-12,idrees,34
2018-05-13,idrees,28
2018-05-14,idrees,23
2018-05-15,idrees,17
2018-05-16,idrees,22
2018-05-17,idrees,21
2018-05-18,idrees,20
2018-05-19,idrees,21
2018-05-20,idrees,22
2018-05-21,idrees,20
2018-05-22,idrees,21
2018-05-23,idrees,21
2018-05-24,idrees,20
2018-05-25,idrees,19
2018-05-26,idrees,24
2018-05-27,idrees,17
2018-05-28,idrees,20
2018-05-29,idrees,13
2018-05-30,idrees,20
2018-05-31,idrees,20
2018-06-01,idrees,15
2018-06-02,idrees,16
2018-06-03,idrees,20
2018-06-04,idrees,15
2018-06-05,idrees,19
2018-06-06,idrees,18
2018-06-07,idrees,19
2018-06-08,idrees,17
2018-06-09,idrees,17
2018-06-10,idrees,20
2018-06-11,idrees,14
2018-06-12,idrees,16
2018-06-13,idrees,15
2018-06-14,idrees,18
2017-11-14,in,91
2017-11-15,in,94
2017-11-16,in,88
2017-11-17,in,92
2017-11-18,in,86
2017-11-19,in,86
2017-11-20,in,91
2017-11-21,in,87
2017-11-22,in,87
2017-11-23,in,84
2017-11-24,in,77
2017-11-25,in,84
2017-11-26,in,86
2017-11-27,in,91
2017-11-28,in,90
2017-11-29,in,90
2017-11-30,in,88
2017-12-01,in,89
2017-12-02,in,82
2017-12-03,in,87
2017-12-04,in,87
2017-12-05,in,93
2017-12-06,in,91
2017-12-07,in,91
2017-12-08,in,95
2017-12-09,in,82
2017-12-10,in,89
2017-12-11,in,88
2017-12-12,in,89
2017-12-13,in,90
2017-12-14,in,82
2017-12-15,in,89
2017-12-16,in,81
2017-12-17,in,84
2017-12-18,in,86
2017-12-19,in,86
2017-12-20,in,88
2017-12-21,in,86
2017-12-22,in,82
2017-12-23,in,89
2017-12-24,in,82
2017-12-25,in,83
2017-12-26,in,86
2017-12-27,in,89
2017-12-28,in,86
2017-12-29,in,86
2017-12-30,in,89
2017-12-31,in,87
2018-01-01,in,93
2018-01-02,in,92
2018-01-03,in,91
2018-01-04,in,92
2018-01-05,in,88
2018-01-06,in,91
2018-01-07,in,90
2018-01-08,in,91
2018-01-09,in,94
2018-01-10,in,90
2018-01-11,in,95
2018-01-12,in,93
2018-01-13,in,87
2018-01-14,in,91
2018-01-15,in,89
2018-01-16,in,87
2018-01-17,in,93
2018-01-18,in,93
2018-01-19,in,93
2018-01-20,in,88
2018-01-21,in,88
2018-01-22,in,86
2018-01-23,in,94
2018-01-24,in,90
2018-01-25,in,90
2018-01-26,in,89
2018-01-27,in,86
2018-01-28,in,90
2018-01-29,in,92
2018-01-30,in,97
2018-01-31,in,94
2018-02-01,in,94
2018-02-02,in,88
2018-02-03,in,85
2018-02-04,in,85
2018-02-05,in,87
2018-02-06,in,94
2018-02-07,in,88
2018-02-08,in,94
2018-02-09,in,91
2018-02-10,in,85
2018-02-11,in,94
2018-02-12,in,92
2018-02-13,in,94
2018-02-14,in,94
2018-02-15,in,94
2018-02-16,in,90
2018-02-17,in,91
2018-02-18,in,89
2018-02-19,in,94
2018-02-20,in,93
2018-02-21,in,93
2018-02-22,in,94
2018-02-23,in,93
2018-02-24,in,89
2018-02-25,in,93
2018-02-26,in,92
2018-02-27,in,98
2018-02-28,in,92
2018-03-01,in,90
2018-03-02,in,90
2018-03-03,in,87
2018-03-04,in,89
2018-03-05,in,94
2018-03-06,in,91
2018-03-07,in,93
2018-03-08,in,90
2018-03-09,in,89
2018-03-10,in,92
2018-03-11,in,91
2018-03-12,in,94
2018-03-13,in,91
2018-03-14,in,92
2018-03-15,in,89
2018-03-16,in,91
2018-03-17,in,90
2018-03-18,in,88
2018-03-19,in,94
2018-03-20,in,90
2018-03-21,in,93
2018-03-22,in,95
2018-03-23,in,90
2018-03-24,in,90
2018-03-25,in,91
2018-03-26,in,93
2018-03-27,in,95
2018-03-28,in,97
2018-03-29,in,98
2018-03-30,in,96
2018-03-31,in,87
2018-04-01,in,91
2018-04-02,in,96
2018-04-03,in,93
2018-04-04,in,93
2018-04-05,in,96
2018-04-06,in,90
2018-04-07,in,89
2018-04-08,in,88
2018-04-09,in,94
2018-04-10,in,97
2018-04-11,in,93
2018-04-12,in,88
2018-04-13,in,93
2018-04-14,in,92
2018-04-15,in,97
2018-04-16,in,92
2018-04-17,in,95
2018-04-18,in,92
2018-04-19,in,92
2018-04-20,in,91
2018-04-21,in,86
2018-04-22,in,89
2018-04-23,in,96
2018-04-24,in,90
2018-04-25,in,92
2018-04-26,in,92
2018-04-27,in,93
2018-04-28,in,88
2018-04-29,in,87
2018-04-30,in,100
2018-05-01,in,99
2018-05-02,in,96
2018-05-03,in,91
2018-05-04,in,92
2018-05-05,in,88
2018-05-06,in,86
2018-05-07,in,93
2018-05-08,in,89
2018-05-09,in,97
2018-05-10,in,90
2018-05-11,in,91
2018-05-12,in,86
2018-05-13,in,85
2018-05-14,in,94
2018-05-15,in,95
2018-05-16,in,93
2018-05-17,in,95
2018-05-18,in,90
2018-05-19,in,90
2018-05-20,in,96
2018-05-21,in,95
2018-05-22,in,96
2018-05-23,in,94
2018-05-24,in,96
2018-05-25,in,95
2018-05-26,in,94
2018-05-27,in,91
2018-05-28,in,86
2018-05-29,in,96
2018-05-30,in,92
2018-05-31,in,96
2018-06-01,in,89
2018-06-02,in,99
2018-06-03,in,90
2018-06-04,in,93
2018-06-05,in,94
2018-06-06,in,94
2018-06-07,in,91
2018-06-08,in,92
2018-06-09,in,90
2018-06-10,in,95
2018-06-11,in,96
2018-06-12,in,95
2018-06-13,in,93
2018-06-14,in,96
2017-11-14,india,50
2017-11-15,india,51
2017-11-16,india,61
2017-11-17,india,58
2017-11-18,india,58
2017-11-19,india,59
2017-11-20,india,60
2017-11-21,india,50
2017-11-22,india,49
2017-11-23,india,51
2017-11-24,india,57
2017-11-25,india,59
2017-11-26,india,61
2017-11-27,india,56
2017-11-28,india,49
2017-11-29,india,50
2017-11-30,india,50
2017-12-01,india,53
2017-12-02,india,65
2017-12-03,india,62
2017-12-04,india,60
2017-12-05,india,64
2017-12-06,india,66
2017-12-07,india,51
2017-12-08,india,52
2017-12-09,india,52
2017-12-10,india,73
2017-12-11,india,51
2017-12-12,india,51
2017-12-13,india,80
2017-12-14,india,52
2017-12-15,india,51
2017-12-16,india,53
2017-12-17,india,74
2017-12-18,india,59
2017-12-19,india,52
2017-12-20,india,67
2017-12-21,india,53
2017-12-22,india,69
2017-12-23,india,56
2017-12-24,india,67
2017-12-25,india,55
2017-12-26,india,56
2017-12-27,india,55
2017-12-28,india,53
2017-12-29,india,54
2017-12-30,india,52
2017-12-31,india,47
2018-01-01,india,52
2018-01-02,india,52
2018-01-03,india,53
2018-01-04,india,54
2018-01-05,india,83
2018-01-06,india,82
2018-01-07,india,65
2018-01-08,india,76
2018-01-09,india,55
2018-01-10,india,52
2018-01-11,india,56
2018-01-12,india,55
2018-01-13,india,68
2018-01-14,india,71
2018-01-15,india,73
2018-01-16,india,73
2018-01-17,india,67
2018-01-18,india,51
2018-01-19,india,49
2018-01-20,india,53
2018-01-21,india,51
2018-01-22,india,50
2018-01-23,india,51
2018-01-24,india,74
2018-01-25,india,74
2018-01-26,india,79
2018-01-27,india,77
2018-01-28,india,51
2018-01-29,india,53
2018-01-30,india,54
2018-01-31,india,60
2018-02-01,india,92
2018-02-02,india,61
2018-02-03,india,63
2018-02-04,india,80
2018-02-05,india,51
2018-02-06,india,52
2018-02-07,india,92
2018-02-08,india,56
2018-02-09,india,54
2018-02-10,india,100
2018-02-11,india,55
2018-02-12,india,50
2018-02-13,india,89
2018-02-14,india,54
2018-02-15,india,52
2018-02-16,india,81
2018-02-17,india,55
2018-02-18,india,81
2018-02-19,india,51
2018-02-20,india,55
2018-02-21,india,73
2018-02-22,india,56
2018-02-23,india,54
2018-02-24,india,80
2018-02-25,india,57
2018-02-26,india,52
2018-02-27,india,51
2018-02-28,india,49
2018-03-01,india,45
2018-03-02,india,43
2018-03-03,india,54
2018-03-04,india,48
2018-03-05,india,53
2018-03-06,india,74
2018-03-07,india,52
2018-03-08,india,66
2018-03-09,india,53
2018-03-10,india,53
2018-03-11,india,52
2018-03-12,india,69
2018-03-13,india,55
2018-03-14,india,69
2018-03-15,india,52
2018-03-16,india,52
2018-03-17,india,53
2018-03-18,india,85
2018-03-19,india,55
2018-03-20,india,51
2018-03-21,india,53
2018-03-22,india,50
2018-03-23,india,50
2018-03-24,india,52
2018-03-25,india,49
2018-03-26,india,50
2018-03-27,india,52
2018-03-28,india,51
2018-03-29,india,53
2018-03-30,india,53
2018-03-31,india,51
2018-04-01,india,51
2018-04-02,india,52
2018-04-03,india,50
2018-04-04,india,51
2018-04-05,india,52
2018-04-06,india,51
2018-04-07,india,55
2018-04-08,india,50
2018-04-09,india,55
2018-04-10,india,49
2018-04-11,india,48
2018-04-12,india,51
2018-04-13,india,51
2018-04-14,india,54
2018-04-15,india,50
2018-04-16,india,49
2018-04-17,india,48
2018-04-18,india,50
2018-04-19,india,49
2018-04-20,india,48
2018-04-21,india,50
2018-04-22,india,48
2018-04-23,india,48
2018-04-24,india,46
2018-04-25,india,46
2018-04-26,india,50
2018-04-27,india,50
2018-04-28,india,50
2018-04-29,india,50
2018-04-30,india,50
2018-05-01,india,48
2018-05-02,india,49
2018-05-03,india,53
2018-05-04,india,53
2018-05-05,india,53
2018-05-06,india,50
2018-05-07,india,52
2018-05-08,india,51
2018-05-09,india,53
2018-05-10,india,50
2018-05-11,india,49
2018-05-12,india,50
2018-05-13,india,48
2018-05-14,india,52
2018-05-15,india,59
2018-05-16,india,53
2018-05-17,india,50
2018-05-18,india,51
2018-05-19,india,55
2018-05-20,india,48
2018-05-21,india,53
2018-05-22,india,51
2018-05-23,india,55
2018-05-24,india,54
2018-05-25,india,53
2018-05-26,india,55
2018-05-27,india,51
2018-05-28,india,54
2018-05-29,india,52
2018-05-30,india,55
2018-05-31,india,59
2018-06-01,india,56
2018-06-02,india,55
